page_num,classification,col_count,col_count_flag,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_00_raw_repr
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,iA Financial Group,N/A,No,'22-177'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,Manulife Financial,N/A,No,'22-177'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,Industrial Alliance Insurance & Financial Services Inc.,N/A,No,'22-177'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,AIG Insurance Company of Canada,N/A,No,'22-177'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,Sun Life Assurance Company of Canada,N/A,No,'22-177'
8,ACCEPTED,7,OK,23-280,SS/NOIC,ABB Energy Industry Care Agreement; Operational Efficiency,2023-08-04,ABB Inc.,"$ 1,497,330.00",Yes,'23-280'
8,ACCEPTED,7,OK,23-080,RFP,Grouse Mountain Regional Park Trailhead Improvements Construction,2023-08-10,Rust Investments Ltd.,"$ 804,996.81",Yes,'23-080'
8,ACCEPTED,7,OK,23-080,RFP,Grouse Mountain Regional Park Trailhead Improvements Construction,2023-08-10,New Rhodes Construction Inc.,N/A,No,'23-080'
8,ACCEPTED,7,OK,23-080,RFP,Grouse Mountain Regional Park Trailhead Improvements Construction,2023-08-10,GPM CIVIL CONTRACTING INC,N/A,No,'23-080'
8,ACCEPTED,7,OK,23-080,RFP,Grouse Mountain Regional Park Trailhead Improvements Construction,2023-08-10,Cedar Crest Lands (BC) Ltd.,N/A,No,'23-080'
8,ACCEPTED,7,OK,23-080,RFP,Grouse Mountain Regional Park Trailhead Improvements Construction,2023-08-10,Lafarge Canada Inc.,N/A,No,'23-080'
8,ACCEPTED,7,OK,23-036,RFP,Engineering Consulting Services for Little River Loop Boardwalk Replacement,2023-08-11,Parsons Inc.,"$ 248,978.00",Yes,'23-036'
8,ACCEPTED,7,OK,23-036,RFP,Engineering Consulting Services for Little River Loop Boardwalk Replacement,2023-08-11,RAM Engineering Ltd.,N/A,No,'23-036'
8,ACCEPTED,7,OK,23-036,RFP,Engineering Consulting Services for Little River Loop Boardwalk Replacement,2023-08-11,Dillon Consulting Limited,N/A,No,'23-036'
8,ACCEPTED,7,OK,23-036,RFP,Engineering Consulting Services for Little River Loop Boardwalk Replacement,2023-08-11,R.F. Binnie & Associates Ltd.,N/A,No,'23-036'
8,ACCEPTED,7,OK,23-036,RFP,Engineering Consulting Services for Little River Loop Boardwalk Replacement,2023-08-11,ISL Engineering & Land Services,N/A,No,'23-036'
8,ACCEPTED,7,OK,23-036,RFP,Engineering Consulting Services for Little River Loop Boardwalk Replacement,2023-08-11,Morrison Hershfield Limited,N/A,No,'23-036'
8,ACCEPTED,7,OK,23-242,RFP-MA,Capital Project Impact Mitigation Framework,2023-08-11,KPMG LLP,"$ 120,400.00",Yes,'23-242'
8,ACCEPTED,7,OK,23-071,ITT,Construction for North Shore Recycling Depot Improvement,2023-08-14,Lafarge Canada Inc.,"$ 347,540.00",Yes,'23-071'
8,ACCEPTED,7,OK,23-071,ITT,Construction for North Shore Recycling Depot Improvement,2023-08-14,Action Holdings Ltd. O/A Custom Blacktop Co,N/A,No,'23-071'
8,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,AECOM Canada Ltd.,"$ 934,945.00",Yes,'23-141'
8,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,GHD Limited,N/A,No,'23-141'
8,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,Parsons Inc.,N/A,No,'23-141'
8,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,WSP Canada Inc.,N/A,No,'23-141'
8,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,Associated Engineering (B.C.) Ltd.,N/A,No,'23-141'
9,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,Jacobs Consultancy Canada Inc.,N/A,No,'23-141'
9,ACCEPTED,7,OK,23-141,RFP,Professional Engineering Services for Stoney Creek Trunk Sewer Upgrade,2023-08-21,ISL Engineering & Land Services,N/A,No,'23-141'
9,ACCEPTED,7,OK,23-173,RFP,Fraser River Acoustic Doppler Current Profiler Study,2023-08-24,ASL Environmental Sciences Inc.,"$ 76,466.00",Yes,'23-173'
9,ACCEPTED,7,OK,23-173,RFP,Fraser River Acoustic Doppler Current Profiler Study,2023-08-24,WSP Canada Inc.,N/A,No,'23-173'
9,ACCEPTED,7,OK,23-173,RFP,Fraser River Acoustic Doppler Current Profiler Study,2023-08-24,Northwest Hydraulic Consultants Ltd.,N/A,No,'23-173'
9,ACCEPTED,7,OK,23-322,SS/NOIC,Diving and ROV Services - Palisade Lake,2023-08-28,ASI Group Ltd.,"$ 144,782.00",Yes,'23-322'
9,ACCEPTED,7,OK,23-294,SS/NOIC,Major Project Insurance Advisory Services,2023-08-31,In Tech Risk Management Inc.,"$ 450,000.00",Yes,'23-294'
9,ACCEPTED,7,OK,23-343,SS/NOIC,Coquitlam Lake Watershed - Phase 1 Archaeology Study,2023-08-31,BROWN AND OAKES ARCHAEOLOGY,"$ 158,690.00",Yes,'23-343'
9,ACCEPTED,7,OK,23-012,ITT,Construction Services for Heather Place B,2023-09-01,Peak Construction Ltd.,"$ 41,956,449.00",Yes,'23-012'
9,ACCEPTED,7,OK,23-012,ITT,Construction Services for Heather Place B,2023-09-01,Heatherbrae Builders Co. Ltd,N/A,No,'23-012'
9,ACCEPTED,7,OK,23-136,RFP,Waste-to-Energy Condition Assessment,2023-09-01,HDR Corporation,"$ 305,284.00",Yes,'23-136'
9,ACCEPTED,7,OK,23-136,RFP,Waste-to-Energy Condition Assessment,2023-09-01,CWA Engineers Inc.,N/A,No,'23-136'
9,ACCEPTED,7,OK,23-136,RFP,Waste-to-Energy Condition Assessment,2023-09-01,Asset Performance Partners Inc,N/A,No,'23-136'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,Green Analytics,"$ 171,482.00",Yes,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,KPMG LLP,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,McElhanney Ltd.,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,ESSA Technologies Ltd.,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,AECOM Canada Ltd.,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,Earth Economics,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,GHD Limited,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-189,RFP,Natural Asset Management for Metro Vancouver,2023-09-01,O2 Planning + Design,N/A,No,'23-189'
9,ACCEPTED,7,OK,23-339,SS/NOIC,Archaeological Impact Assessment for the Condition Assessment of Seymour Main No.3 & SCFP Drain Pipeline on Riverside Drive,2023-09-01,ISL Engineering and Land Services Ltd.,"$ 87,305.00",Yes,'23-339'
9,ACCEPTED,7,OK,23-135,RFP,Maintenance Dredging for Northwest Langley WWTP,2023-09-06,Fraser River Pile & Dredge (GP) Inc.,"$ 385,000.00",Yes,'23-135'
9,ACCEPTED,7,OK,23-135,RFP,Maintenance Dredging for Northwest Langley WWTP,2023-09-06,JJM Construction Ltd.,N/A,No,'23-135'
9,ACCEPTED,7,OK,23-167,ITT,Construction Services for Replacement of Mystery Creek Bridge,2023-09-06,Klondike Infrastructure Ltd.,"$ 284,050.00",Yes,'23-167'
9,ACCEPTED,7,OK,23-167,ITT,Construction Services for Replacement of Mystery Creek Bridge,2023-09-06,Surespan Construction Ltd.,N/A,No,'23-167'
9,ACCEPTED,7,OK,23-167,ITT,Construction Services for Replacement of Mystery Creek Bridge,2023-09-06,North Construction Ltd,N/A,No,'23-167'
9,ACCEPTED,7,OK,23-167,ITT,Construction Services for Replacement of Mystery Creek Bridge,2023-09-06,Triex Contracting Ltd.,N/A,No,'23-167'
9,ACCEPTED,7,OK,23-239,RFP,Consulting Services For Operationalization Of Water Quality Models Using MIKE OPERATIONS,2023-09-06,"Danish Hydraulic Institute Research Ltd. (DHI Water and Environment, Inc.)","$ 102,520.00",Yes,'23-239'
9,ACCEPTED,7,OK,23-118,RFP,Biota Monitoring Program for Burrard Inlet and Iona Waste Water Treatment Plant,2023-09-08,Ecofish Research Ltd.,"$ 793,388.27",Yes,'23-118'
9,ACCEPTED,7,OK,22-401,ITT,Construction of Glenbrook Combined Sewer Overflow (CSO) Gate Replacement Project,2023-09-11,"NorLand Limited, BEL Contracting, A Division of BelPacific Excavating & Shoring LP","$ 3,536,755.00",Yes,'22-401'
9,ACCEPTED,7,OK,22-401,ITT,Construction of Glenbrook Combined Sewer Overflow (CSO) Gate Replacement Project,2023-09-11,Clearway Construction Inc.,N/A,No,'22-401'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,EXP Services Inc.,"$ 176,200.00",Yes,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,Morrison Hershfield,"$ 241,337.00",Yes,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,Entuitive,N/A,No,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,Williams Engineering Canada,N/A,No,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,Evoke Buildings Engineering Inc.,N/A,No,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,Read Jones Christoffersen Ltd.,N/A,No,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,LDR Engineering Group,N/A,No,'23-104'
9,ACCEPTED,7,OK,23-104,RFP,Le Chateau Place and Crown Manor – Primary Consulting Services for Deep Energy Retrofit,2023-09-13,IRC Building Sciences,N/A,No,'23-104'
9,ACCEPTED,7,OK,23-359,SS/NOIC,Emergency Repairs at the Ashcroft Ranch,2023-09-13,THE BLUE GOOSE CATTLE COMPANY,"$ 110,362.00",Yes,'23-359'
9,ACCEPTED,7,OK,23-203,RFP,Aerial Crossings Condition Assessment,2023-09-15,Acuren Group Inc.,"$ 134,700.00",Yes,'23-203'
9,ACCEPTED,7,OK,23-203,RFP,Aerial Crossings Condition Assessment,2023-09-15,RAM Engineering Ltd.,N/A,No,'23-203'
9,ACCEPTED,7,OK,23-203,RFP,Aerial Crossings Condition Assessment,2023-09-15,GHD Limited,N/A,No,'23-203'
10,ACCEPTED,7,OK,23-363,RFP,"Kent Pump Station - Options Analysis, E-House Relocation, and Main Transformer and MCC Replacement",2023-09-18,Tetra Tech Canada Inc.,"$ 190,016.00",Yes,'23-363'
10,ACCEPTED,7,OK,22-367,RFP,Supply and Delivery of Turf Equipment,2023-09-19,Avenue Machinery Corporation,"$ 1,319,000.00",Yes,'22-367'
10,ACCEPTED,7,OK,22-367,RFP,Supply and Delivery of Turf Equipment,2023-09-19,FRASER VALLEY EQUIPMENT LTD,,Yes,'22-367'
10,ACCEPTED,7,OK,22-367,RFP,Supply and Delivery of Turf Equipment,2023-09-19,Prairie Coast Equipment Inc.,,Yes,'22-367'
10,ACCEPTED,7,OK,23-364,RFP,Consulting Engineering Services for AWH HVAC project - Rooftop Unit Upgrade,2023-09-19,Associated Engineering (B.C.) Ltd,"$ 200,249.00",Yes,'23-364'
10,ACCEPTED,7,OK,23-081,RFP,Video Inspection of Sanitary Sewers and Maintenance Holes,2023-09-20,AquaCoustic Remote Technologies Inc.,"$ 175,772.50",Yes,'23-081'
10,ACCEPTED,7,OK,23-081,RFP,Video Inspection of Sanitary Sewers and Maintenance Holes,2023-09-20,Dougness Holdings Ltd,N/A,No,'23-081'
10,ACCEPTED,7,OK,23-081,RFP,Video Inspection of Sanitary Sewers and Maintenance Holes,2023-09-20,A&A Testing Ltd,N/A,No,'23-081'
10,ACCEPTED,7,OK,23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,Stantec Consulting Ltd.,"$ 10,209,514.50",Yes,'23-121'
10,ACCEPTED,7,OK,23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,Just Concrete Coring,N/A,No,'23-121'
10,ACCEPTED,7,OK,23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,RAM Engineering Ltd.,N/A,No,'23-121'
10,ACCEPTED,7,OK,23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,WSP Canada Inc.,N/A,No,'23-121'
10,ACCEPTED,7,OK,23-121,RFP,Technical Services for North Shore Wastewater Treatment Plant Project,2023-09-21,CDM Smith Canada ULC,N/A,No,'23-121'
10,ACCEPTED,7,OK,23-357,SS/NOIC,Engineering Consulting and Construction Management Services relate to the Integrated Heating and Cooling System for Manor House Project,2023-09-21,RDH BUILDING SCIENCE INC.,"$ 107,000.00",Yes,'23-357'
10,ACCEPTED,7,OK,23-357,SS/NOIC,Engineering Consulting and Construction Management Services relate to the Integrated Heating and Cooling System for Manor House Project,2023-09-21,Fortis BC,N/A,No,'23-357'
10,ACCEPTED,7,OK,23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Carollo Engineers Canada Ltd.,"$ 237,360.00",Yes,'23-137'
10,ACCEPTED,7,OK,23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Jacobs Consultancy Canada Inc.,N/A,No,'23-137'
10,ACCEPTED,7,OK,23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Water Street Engineering Ltd,N/A,No,'23-137'
10,ACCEPTED,7,OK,23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,GHD Limited,N/A,No,'23-137'
10,ACCEPTED,7,OK,23-137,RFP,Assessment of Drinking Water Conservation Potential,2023-09-26,Kerr Wood Leidal Associates Limited,N/A,No,'23-137'
10,ACCEPTED,7,OK,23-245,RFP,Stormwater and Wastewater Indicators Environment Quality Study,2023-09-26,Kerr Wood Leidal Associates Ltd. (KWL),"$ 99,758.00",Yes,'23-245'
10,ACCEPTED,7,OK,23-244,RFP,Annacis Island Wastewater Treatment Plant Settling Velocity Study,2023-09-27,Northwest Hydraulic Consultants Ltd.,"$ 99,043.00",Yes,'23-244'
10,ACCEPTED,7,OK,23-176,RFP,Supply and Delivery of Calcium Nitrate Solution,2023-09-29,BioMaxx WasteWater Solutions (NL) Inc.,"$ 190,320.00",Yes,'23-176'
10,ACCEPTED,7,OK,23-176,RFP,Supply and Delivery of Calcium Nitrate Solution,2023-09-29,ClearTech Industries,N/A,No,'23-176'
10,ACCEPTED,7,OK,23-176,RFP,Supply and Delivery of Calcium Nitrate Solution,2023-09-29,TerraLink Horticulture Inc.,N/A,No,'23-176'
10,ACCEPTED,7,OK,22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,Summit Valve & Controls,"$ 171,745.00",Yes,'22-450'
10,ACCEPTED,7,OK,22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,Spartan Controls Ltd.,N/A,No,'22-450'
10,ACCEPTED,7,OK,22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,Flocor Inc,N/A,No,'22-450'
10,ACCEPTED,7,OK,22-450,RFP,Supply and delivery of Knife Gate Valves for Harbour Pump Station,2023-10-04,CG Industrial Specialties Ltd,N/A,No,'22-450'
10,ACCEPTED,7,OK,23-392,SS/NOIC,Construction Management Services for Manor House Deep Energy Retrofit,2023-10-04,RDH BUILDING SCIENCE INC.,"$ 424,700.00",Yes,'23-392'
10,ACCEPTED,7,OK,23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,Stantec Consulting Ltd.,"$ 2,400,000.00",Yes,'23-007'
10,ACCEPTED,7,OK,23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,Ausenco Engineering Canada Inc.,,Yes,'23-007'
10,ACCEPTED,7,OK,23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,WSP Canada Inc.,,Yes,'23-007'
10,ACCEPTED,7,OK,23-007,RFP-MA,Consulting Engineering Services for Reservoir Condition Assessments,2023-10-05,Associated Engineering (B.C.) Ltd.,N/A,No,'23-007'
10,ACCEPTED,7,OK,23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,Arrow Speed Controls Ltd,"$ 683,138.38",Yes,'23-182'
10,ACCEPTED,7,OK,23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,VANGUARD POWER LTD,N/A,No,'23-182'
10,ACCEPTED,7,OK,23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,Western Integrated,N/A,No,'23-182'
10,ACCEPTED,7,OK,23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,enCompass Electrical Solutions,N/A,No,'23-182'
10,ACCEPTED,7,OK,23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,J A Electric inc,N/A,No,'23-182'
10,ACCEPTED,7,OK,23-182,RFP,Supply and Delivery of Computerized Data Acquisition Control (CDAC) Panels,2023-10-05,Softac Systems Ltd,N/A,No,'23-182'
10,ACCEPTED,7,OK,22-178,ITT,Douglas Road Main No.2 - South Open Cut,2023-10-06,Sandpiper Contracting LLP,"$ 20,626,875.00",Yes,'22-178'
10,ACCEPTED,7,OK,22-178,ITT,Douglas Road Main No.2 - South Open Cut,2023-10-06,Michels Canada Co.,N/A,No,'22-178'
10,ACCEPTED,7,OK,22-178,ITT,Douglas Road Main No.2 - South Open Cut,2023-10-06,B&B Contracting (2012) Ltd.,N/A,No,'22-178'
10,ACCEPTED,7,OK,23-188,ITT,Re-Roofing at Pinewood Place,2023-10-06,Langley Roofing Co. Ltd.,"$ 526,932.00",Yes,'23-188'
10,ACCEPTED,7,OK,23-188,ITT,Re-Roofing at Pinewood Place,2023-10-06,Cambie Roofing Contractors Ltd.,N/A,No,'23-188'
10,ACCEPTED,7,OK,23-050,RFP,LIWWTP Effluent Heat Recovery and High Efficiency Boiler Project,2023-10-11,Associated Engineering (BC) Ltd,"$ 942,173.00",Yes,'23-050'
10,ACCEPTED,7,OK,23-050,RFP,LIWWTP Effluent Heat Recovery and High Efficiency Boiler Project,2023-10-11,Kerr Wood Leidal Associates Limited,N/A,No,'23-050'
10,ACCEPTED,7,OK,23-089,RFP,Sustainable Domestic Hot Water Tanks,2023-10-12,The AME Consulting Group Ltd,"$ 187,080.00",Yes,'23-089'
10,ACCEPTED,7,OK,21-307,RFP,Supply and Delivery of Coagulant Aid Polymer for SCFP,2023-10-16,SNF Canada Ltd.,"$ 4,319,000.00",Yes,'21-307'
10,ACCEPTED,7,OK,21-307,RFP,Supply and Delivery of Coagulant Aid Polymer for SCFP,2023-10-16,Solenis LLC,N/A,No,'21-307'
10,ACCEPTED,7,OK,21-307,RFP,Supply and Delivery of Coagulant Aid Polymer for SCFP,2023-10-16,Brenntag Canada Inc.,N/A,No,'21-307'
10,ACCEPTED,7,OK,23-257,RFP,Consulting Engineering Services for Spanish Banks Pump Station Assessment & Conceptual Design Study,2023-10-16,MTS Engineering Inc.,"$ 228,637.00",Yes,'23-257'
10,ACCEPTED,7,OK,23-257,RFP,Consulting Engineering Services for Spanish Banks Pump Station Assessment & Conceptual Design Study,2023-10-16,CWA Engineers Inc.,N/A,No,'23-257'
11,ACCEPTED,7,OK,23-257,RFP,Consulting Engineering Services for Spanish Banks Pump Station Assessment & Conceptual Design Study,2023-10-16,Tetra Tech,N/A,No,'23-257'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Citadel Roofing and Building Maintenance,"$ 132,880.00",Yes,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Bothwell,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Mariner roofing,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Bollman Roofing,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Olympic Roofing,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Atlas Apex,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Cascade Roofing,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Transwest Roofing,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-208,ITT,Central Area Office Roof Replacement,2023-10-19,Langley Roofing,N/A,No,'23-208'
11,ACCEPTED,7,OK,23-186,RFP,"Welding,Lining ,Quality Assurance - Douglas Road Main No.2 Still Creek Section Open Cut",2023-10-20,Stasuk Testing & Inspection Ltd.,"$ 351,490.00",Yes,'23-186'
11,ACCEPTED,7,OK,23-186,RFP,"Welding,Lining ,Quality Assurance - Douglas Road Main No.2 Still Creek Section Open Cut",2023-10-20,Access Welding & Coating Inspections Ltd,N/A,No,'23-186'
11,ACCEPTED,7,OK,23-186,RFP,"Welding,Lining ,Quality Assurance - Douglas Road Main No.2 Still Creek Section Open Cut",2023-10-20,Acuren Group Inc.,N/A,No,'23-186'
11,ACCEPTED,7,OK,22-142,SS/NOIC,Lefeuvre Pit Biosolid Management - Eagle Lake Group,2023-10-25,Sand & Gravel Transportation Ltd.,"$ 108,000.00",Yes,'22-142'
11,ACCEPTED,7,OK,23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,Tetra Tech Canada Inc.,"$ 415,318.00",Yes,'23-054'
11,ACCEPTED,7,OK,23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,EXP Services Inc.,N/A,No,'23-054'
11,ACCEPTED,7,OK,23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,Stantec Consulting Ltd.,N/A,No,'23-054'
11,ACCEPTED,7,OK,23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,WSP Canada Inc.,N/A,No,'23-054'
11,ACCEPTED,7,OK,23-054,RFP,Geotechnical and Environmental Consulting Services for Port Moody Main No. 3 Scott Creek Section Project,2023-10-25,GHD Limited,N/A,No,'23-054'
11,ACCEPTED,7,OK,23-210,ITT,Construction of Clayton Interpretative Features,2023-10-27,Moza Home Construction Ltd,"$ 155,420.00",Yes,'23-210'
11,ACCEPTED,7,OK,23-210,ITT,Construction of Clayton Interpretative Features,2023-10-27,Pacificasa Marine Holdings Inc.,N/A,No,'23-210'
11,ACCEPTED,7,OK,23-210,ITT,Construction of Clayton Interpretative Features,2023-10-27,GPM Civil Contracting Inc.,N/A,No,'23-210'
11,ACCEPTED,7,OK,23-274,RFP,"Boilers and Process Heaters Equipment Scan, Cost and Policy Analysis",2023-10-30,"Ramboll Canada, Inc.","$ 83,000.00",Yes,'23-274'
11,ACCEPTED,7,OK,23-274,RFP,"Boilers and Process Heaters Equipment Scan, Cost and Policy Analysis",2023-10-30,PE TECH,N/A,No,'23-274'
11,ACCEPTED,7,OK,23-370,SS/NOIC,"Archaeological Impact Assessment for the Delta South Surrey Greenway, Nordel Way to 72nd Avenue",2023-10-30,ISL Engineering and Land Services Ltd,"$ 124,571.00",Yes,'23-370'
11,ACCEPTED,7,OK,23-196,ITT,Supply of Boat Shelters for Seymour and Capilano Watersheds,2023-10-31,EZ STEEL INC,"$ 93,740.00",Yes,'23-196'
11,ACCEPTED,7,OK,23-358,SS/NOIC,WTEF Bottom Ash Beneficial Use Pilot Trials,2023-11-01,GRT Environmental Services (Canada) Ltd.,"$ 373,625.00",Yes,'23-358'
11,ACCEPTED,7,OK,23-358,SS/NOIC,WTEF Bottom Ash Beneficial Use Pilot Trials,2023-11-01,Birco Environmental Services Ltd.,N/A,No,'23-358'
11,ACCEPTED,7,OK,23-006,RFP,Project Management Information System,2023-11-07,E-Builder (E-Builder),"$ 1,445,959.00",Yes,'23-006'
11,ACCEPTED,7,OK,23-006,RFP,Project Management Information System,2023-11-07,KPMG (Kahua),N/A,No,'23-006'
11,ACCEPTED,7,OK,23-006,RFP,Project Management Information System,2023-11-07,Aurigo (MasterWorks),N/A,No,'23-006'
11,ACCEPTED,7,OK,23-006,RFP,Project Management Information System,2023-11-07,Project Execution Group (PM Web),N/A,No,'23-006'
11,ACCEPTED,7,OK,23-006,RFP,Project Management Information System,2023-11-07,AEC Solutions (BuilTerra),N/A,No,'23-006'
11,ACCEPTED,7,OK,23-006,RFP,Project Management Information System,2023-11-07,Procore (Procore),N/A,No,'23-006'
11,ACCEPTED,7,OK,23-276,RFP,Seismic Impact Assessment and Earthquake Early Warning (EEW) Automation Implementation Study,2023-11-09,Various Inc.,"$ 104,196.00",Yes,'23-276'
11,ACCEPTED,7,OK,23-276,RFP,Seismic Impact Assessment and Earthquake Early Warning (EEW) Automation Implementation Study,2023-11-09,Ausenco Engineering Canada Inc.,N/A,No,'23-276'
11,ACCEPTED,7,OK,23-276,RFP,Seismic Impact Assessment and Earthquake Early Warning (EEW) Automation Implementation Study,2023-11-09,Mahan Geophysical Consulting Inc.,N/A,No,'23-276'
11,ACCEPTED,7,OK,23-095,SS/NOIC,New Westminster Interceptor Columbia Rehabilitation – KOB Paving Works,2023-11-14,Blue Pine Enterprises Ltd.,"$ 117,705.00",Yes,'23-095'
11,ACCEPTED,7,OK,23-265,RFP,Aggregate Production in Capilano Water Supply Area - Clyde's Pit,2023-11-14,BC Earth Exchange Inc.,"$ 244,500.00",Yes,'23-265'
11,ACCEPTED,7,OK,23-265,RFP,Aggregate Production in Capilano Water Supply Area - Clyde's Pit,2023-11-14,United Civil,N/A,No,'23-265'
11,ACCEPTED,7,OK,23-003,RFP,Solution to Manage Backup and Recovery of On-Premise and Cloud Servers and Systems,2023-11-17,Softchoice LP,"$ 1,041,751.00",Yes,'23-003'
11,ACCEPTED,7,OK,23-003,RFP,Solution to Manage Backup and Recovery of On-Premise and Cloud Servers and Systems,2023-11-17,CDW Canada Corp,N/A,No,'23-003'
12,ACCEPTED,7,OK,23-003,RFP,Solution to Manage Backup and Recovery of On-Premise and Cloud Servers and Systems,2023-11-17,Reliant Technologies Solutions Group Inc,N/A,No,'23-003'
